Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Time@Edge(1)
,,,2023-05-18 20:42:52.872,5.1627E-08
,,,2023-05-18 20:42:53.514,5.0248E-08
,,,2023-05-18 20:42:54.157,4.9955E-08
,,,2023-05-18 20:42:54.797,4.9114E-08
,,,2023-05-18 20:42:55.434,4.8229E-08
,,,2023-05-18 20:42:56.069,4.9149E-08
,,,2023-05-18 20:42:56.710,4.8618E-08
,,,2023-05-18 20:42:57.350,4.9087E-08
,,,2023-05-18 20:42:57.990,4.7625E-08
,,,2023-05-18 20:42:58.632,4.6431E-08
,,,2023-05-18 20:42:59.269,4.9873E-08
,,,2023-05-18 20:42:59.907,5.0773E-08
,,,2023-05-18 20:43:00.552,4.843E-08
,,,2023-05-18 20:43:01.187,5.0532E-08
,,,2023-05-18 20:43:01.828,4.932E-08
,,,2023-05-18 20:43:02.474,4.8326E-08
,,,2023-05-18 20:43:03.109,4.9364E-08
,,,2023-05-18 20:43:03.748,5.0416E-08
,,,2023-05-18 20:43:04.394,4.6639E-08
,,,2023-05-18 20:43:05.030,4.6771E-08
,,,2023-05-18 20:43:05.665,5.0015E-08
,,,2023-05-18 20:43:06.306,4.7663E-08
,,,2023-05-18 20:43:06.945,5.1865E-08
,,,2023-05-18 20:43:07.584,4.8951E-08
,,,2023-05-18 20:43:08.222,4.8612E-08
,,,2023-05-18 20:43:08.860,4.8588E-08
,,,2023-05-18 20:43:09.501,5.1814E-08
,,,2023-05-18 20:43:10.136,4.7819E-08
,,,2023-05-18 20:43:10.770,4.7316E-08
,,,2023-05-18 20:43:11.413,5.0851E-08
,,,2023-05-18 20:43:12.057,4.8884E-08
,,,2023-05-18 20:43:12.695,5.0732E-08
,,,2023-05-18 20:43:13.339,4.934E-08
,,,2023-05-18 20:43:13.979,4.9462E-08
,,,2023-05-18 20:43:14.621,4.6755E-08
,,,2023-05-18 20:43:15.259,4.8788E-08
,,,2023-05-18 20:43:15.894,4.9364E-08
,,,2023-05-18 20:43:16.537,5.0262E-08
,,,2023-05-18 20:43:17.174,4.6382E-08
,,,2023-05-18 20:43:17.810,5.1083E-08
,,,2023-05-18 20:43:18.450,5.0317E-08
,,,2023-05-18 20:43:19.095,5.0197E-08
,,,2023-05-18 20:43:19.730,5.0184E-08
,,,2023-05-18 20:43:20.375,5.0372E-08
,,,2023-05-18 20:43:21.012,4.8383E-08
,,,2023-05-18 20:43:21.653,4.8453E-08
,,,2023-05-18 20:43:22.296,5.1479E-08
,,,2023-05-18 20:43:22.932,4.9893E-08
,,,2023-05-18 20:43:23.573,4.9742E-08
,,,2023-05-18 20:43:24.215,5.0159E-08
,,,2023-05-18 20:43:24.854,5.0892E-08
,,,2023-05-18 20:43:25.487,4.9498E-08
,,,2023-05-18 20:43:26.122,5.07E-08
,,,2023-05-18 20:43:26.767,4.9381E-08
,,,2023-05-18 20:43:27.408,5.0466E-08
,,,2023-05-18 20:43:28.048,5.2127E-08
,,,2023-05-18 20:43:28.689,5.0461E-08
,,,2023-05-18 20:43:29.327,4.9407E-08
,,,2023-05-18 20:43:29.964,5.0069E-08
,,,2023-05-18 20:43:30.604,4.988E-08
,,,2023-05-18 20:43:31.246,4.9329E-08
,,,2023-05-18 20:43:31.884,5.0338E-08
,,,2023-05-18 20:43:32.520,4.8246E-08
,,,2023-05-18 20:43:33.160,4.8784E-08
,,,2023-05-18 20:43:33.799,5.0443E-08
,,,2023-05-18 20:43:34.437,4.8525E-08
,,,2023-05-18 20:43:35.076,5.0302E-08
,,,2023-05-18 20:43:35.704,5.0511E-08
,,,2023-05-18 20:43:36.337,5.0224E-08
,,,2023-05-18 20:43:36.975,5.1161E-08
,,,2023-05-18 20:43:37.614,4.9372E-08
,,,2023-05-18 20:43:38.237,5.1012E-08
,,,2023-05-18 20:43:38.874,5.0573E-08
,,,2023-05-18 20:43:39.516,4.9969E-08
,,,2023-05-18 20:43:40.151,4.9922E-08
,,,2023-05-18 20:43:40.787,5.085E-08
,,,2023-05-18 20:43:41.428,5.1298E-08
,,,2023-05-18 20:43:42.065,4.9139E-08
,,,2023-05-18 20:43:42.705,5.0401E-08
,,,2023-05-18 20:43:43.341,5.0239E-08
,,,2023-05-18 20:43:43.977,5.0279E-08
,,,2023-05-18 20:43:44.617,4.8825E-08
,,,2023-05-18 20:43:45.255,5.0316E-08
,,,2023-05-18 20:43:45.892,4.9532E-08
,,,2023-05-18 20:43:46.535,5.0199E-08
,,,2023-05-18 20:43:47.174,4.9235E-08
,,,2023-05-18 20:43:47.808,4.9352E-08
,,,2023-05-18 20:43:48.446,4.7859E-08
,,,2023-05-18 20:43:49.085,4.8912E-08
,,,2023-05-18 20:43:49.730,4.8471E-08
,,,2023-05-18 20:43:50.370,4.8918E-08
,,,2023-05-18 20:43:51.006,5.0134E-08
,,,2023-05-18 20:43:51.647,5.0597E-08
,,,2023-05-18 20:43:52.283,4.9712E-08
,,,2023-05-18 20:43:52.921,4.9196E-08
,,,2023-05-18 20:43:53.562,5.1609E-08
,,,2023-05-18 20:43:54.202,4.9144E-08
,,,2023-05-18 20:43:54.838,4.8151E-08
,,,2023-05-18 20:43:55.478,4.7448E-08
,,,2023-05-18 20:43:56.115,4.8588E-08
,,,2023-05-18 20:43:56.751,5.1956E-08
,,,2023-05-18 20:43:57.388,5.0049E-08
,,,2023-05-18 20:43:58.026,5.0053E-08
,,,2023-05-18 20:43:58.666,4.8919E-08
,,,2023-05-18 20:43:59.304,4.6725E-08
,,,2023-05-18 20:43:59.943,4.961E-08
,,,2023-05-18 20:44:00.582,4.9651E-08
,,,2023-05-18 20:44:01.225,4.9625E-08
,,,2023-05-18 20:44:01.864,4.8563E-08
,,,2023-05-18 20:44:02.506,4.8561E-08
,,,2023-05-18 20:44:03.145,4.9867E-08
,,,2023-05-18 20:44:03.782,4.8844E-08
,,,2023-05-18 20:44:04.424,4.9361E-08
,,,2023-05-18 20:44:05.061,5.0817E-08
,,,2023-05-18 20:44:05.703,4.9794E-08
,,,2023-05-18 20:44:06.345,5.0114E-08
,,,2023-05-18 20:44:06.984,5.0347E-08
,,,2023-05-18 20:44:07.622,4.8888E-08
,,,2023-05-18 20:44:08.262,4.9631E-08
,,,2023-05-18 20:44:08.902,4.835E-08
,,,2023-05-18 20:44:09.540,4.9852E-08
,,,2023-05-18 20:44:10.177,4.9203E-08
,,,2023-05-18 20:44:10.810,4.8976E-08
,,,2023-05-18 20:44:11.453,5.0293E-08
,,,2023-05-18 20:44:12.091,5.0637E-08
,,,2023-05-18 20:44:12.729,4.9056E-08
,,,2023-05-18 20:44:13.370,5.2524E-08
,,,2023-05-18 20:44:14.009,4.9775E-08
,,,2023-05-18 20:44:14.654,5.1008E-08
,,,2023-05-18 20:44:15.292,4.9658E-08
,,,2023-05-18 20:44:15.924,4.9375E-08
,,,2023-05-18 20:44:16.560,4.9283E-08
,,,2023-05-18 20:44:17.206,5.252E-08
,,,2023-05-18 20:44:17.841,5.2171E-08
,,,2023-05-18 20:44:18.476,4.9024E-08
,,,2023-05-18 20:44:19.118,5.0083E-08
,,,2023-05-18 20:44:19.753,4.8447E-08
,,,2023-05-18 20:44:20.392,5.0015E-08
,,,2023-05-18 20:44:21.037,4.9358E-08
,,,2023-05-18 20:44:21.680,5.1447E-08
,,,2023-05-18 20:44:22.313,4.8516E-08
,,,2023-05-18 20:44:22.952,4.8836E-08
,,,2023-05-18 20:44:23.589,4.9984E-08
,,,2023-05-18 20:44:24.228,5.0469E-08
,,,2023-05-18 20:44:24.868,4.9188E-08
,,,2023-05-18 20:44:25.509,4.9752E-08
,,,2023-05-18 20:44:26.148,5.0257E-08
,,,2023-05-18 20:44:26.788,4.7943E-08
,,,2023-05-18 20:44:27.424,4.9922E-08
,,,2023-05-18 20:44:28.066,4.9951E-08
,,,2023-05-18 20:44:28.707,5.0187E-08
,,,2023-05-18 20:44:29.347,4.8888E-08
,,,2023-05-18 20:44:29.985,4.9971E-08
,,,2023-05-18 20:44:30.626,5.0433E-08
,,,2023-05-18 20:44:31.266,5.0996E-08
,,,2023-05-18 20:44:31.904,4.7107E-08
,,,2023-05-18 20:44:32.541,5.1318E-08
,,,2023-05-18 20:44:33.182,4.9228E-08
,,,2023-05-18 20:44:33.820,4.8996E-08
,,,2023-05-18 20:44:34.457,5.1384E-08
,,,2023-05-18 20:44:35.089,5.0179E-08
,,,2023-05-18 20:44:35.719,4.9312E-08
,,,2023-05-18 20:44:36.351,4.8565E-08
,,,2023-05-18 20:44:36.986,4.8077E-08
,,,2023-05-18 20:44:37.630,4.8629E-08
,,,2023-05-18 20:44:38.251,5.0466E-08
,,,2023-05-18 20:44:38.885,4.8625E-08
,,,2023-05-18 20:44:39.530,4.8873E-08
,,,2023-05-18 20:44:40.162,4.8043E-08
,,,2023-05-18 20:44:40.800,4.8848E-08
,,,2023-05-18 20:44:41.440,5.0966E-08
,,,2023-05-18 20:44:42.075,5.0283E-08
,,,2023-05-18 20:44:42.712,4.9677E-08
,,,2023-05-18 20:44:43.349,4.8946E-08
,,,2023-05-18 20:44:43.987,4.9758E-08
,,,2023-05-18 20:44:44.627,5.1144E-08
,,,2023-05-18 20:44:45.262,4.9594E-08
,,,2023-05-18 20:44:45.897,4.9635E-08
,,,2023-05-18 20:44:46.541,4.7372E-08
,,,2023-05-18 20:44:47.181,4.8777E-08
,,,2023-05-18 20:44:47.818,5.1335E-08
,,,2023-05-18 20:44:48.461,4.8942E-08
,,,2023-05-18 20:44:49.098,5.0151E-08
,,,2023-05-18 20:44:49.732,4.9681E-08
,,,2023-05-18 20:44:50.369,5.054E-08
,,,2023-05-18 20:44:51.002,5.1028E-08
,,,2023-05-18 20:44:51.642,4.8109E-08
,,,2023-05-18 20:44:52.282,4.8582E-08
,,,2023-05-18 20:44:52.915,4.9919E-08
,,,2023-05-18 20:44:53.558,4.9955E-08
,,,2023-05-18 20:44:54.197,5.1035E-08
,,,2023-05-18 20:44:54.833,4.9471E-08
,,,2023-05-18 20:44:55.473,4.7975E-08
,,,2023-05-18 20:44:56.113,5.045E-08
,,,2023-05-18 20:44:56.748,5.2085E-08
,,,2023-05-18 20:44:57.387,5.0453E-08
,,,2023-05-18 20:44:58.029,4.9763E-08
,,,2023-05-18 20:44:58.667,4.7784E-08
,,,2023-05-18 20:44:59.308,5.204E-08
,,,2023-05-18 20:44:59.946,4.8862E-08
,,,2023-05-18 20:45:00.583,4.8428E-08
,,,2023-05-18 20:45:01.223,5.1785E-08
,,,2023-05-18 20:45:01.859,5.067E-08
,,,2023-05-18 20:45:02.499,4.8854E-08
,,,2023-05-18 20:45:03.137,4.7877E-08
,,,2023-05-18 20:45:03.770,5.1274E-08
,,,2023-05-18 20:45:04.410,4.7994E-08
,,,2023-05-18 20:45:05.050,5.0948E-08
,,,2023-05-18 20:45:05.691,5.1112E-08
,,,2023-05-18 20:45:06.326,4.9335E-08
,,,2023-05-18 20:45:06.964,4.9944E-08
,,,2023-05-18 20:45:07.603,5.1048E-08
,,,2023-05-18 20:45:08.240,4.8958E-08
,,,2023-05-18 20:45:08.874,5.1077E-08
,,,2023-05-18 20:45:09.518,4.8434E-08
,,,2023-05-18 20:45:10.159,4.8608E-08
,,,2023-05-18 20:45:10.797,5.0374E-08
,,,2023-05-18 20:45:11.439,4.7704E-08
,,,2023-05-18 20:45:12.081,5.0215E-08
,,,2023-05-18 20:45:12.715,5.0551E-08
,,,2023-05-18 20:45:13.355,5.1127E-08
,,,2023-05-18 20:45:13.995,4.7988E-08
,,,2023-05-18 20:45:14.632,5.3353E-08
,,,2023-05-18 20:45:15.272,5.0259E-08
,,,2023-05-18 20:45:15.913,5.0189E-08
,,,2023-05-18 20:45:16.543,5.0148E-08
,,,2023-05-18 20:45:17.187,5.1332E-08
,,,2023-05-18 20:45:17.834,4.9417E-08
,,,2023-05-18 20:45:18.470,4.8386E-08
,,,2023-05-18 20:45:19.110,4.9633E-08
,,,2023-05-18 20:45:19.747,4.9268E-08
,,,2023-05-18 20:45:20.384,5.0662E-08
,,,2023-05-18 20:45:21.019,5.19E-08
,,,2023-05-18 20:45:21.653,4.8384E-08
,,,2023-05-18 20:45:22.285,5.0441E-08
,,,2023-05-18 20:45:22.923,4.8375E-08
,,,2023-05-18 20:45:23.561,4.9222E-08
,,,2023-05-18 20:45:24.201,4.989E-08
,,,2023-05-18 20:45:24.837,4.902E-08
,,,2023-05-18 20:45:25.479,5.1858E-08
,,,2023-05-18 20:45:26.117,4.884E-08
,,,2023-05-18 20:45:26.752,4.8943E-08
,,,2023-05-18 20:45:27.386,4.9797E-08
,,,2023-05-18 20:45:28.030,4.9894E-08
,,,2023-05-18 20:45:28.671,5.0625E-08
,,,2023-05-18 20:45:29.312,4.7466E-08
,,,2023-05-18 20:45:29.951,4.7648E-08
,,,2023-05-18 20:45:30.588,4.8635E-08
,,,2023-05-18 20:45:31.223,5.0375E-08
,,,2023-05-18 20:45:31.862,4.7351E-08
,,,2023-05-18 20:45:32.503,4.7702E-08
,,,2023-05-18 20:45:33.144,5.081E-08
,,,2023-05-18 20:45:33.781,4.9922E-08
,,,2023-05-18 20:45:34.421,4.8832E-08
,,,2023-05-18 20:45:35.056,4.9932E-08
,,,2023-05-18 20:45:35.685,4.9844E-08
,,,2023-05-18 20:45:36.318,4.9312E-08
,,,2023-05-18 20:45:36.957,4.7933E-08
,,,2023-05-18 20:45:37.599,5.0386E-08
,,,2023-05-18 20:45:38.240,5.209E-08
,,,2023-05-18 20:45:38.875,4.8325E-08
,,,2023-05-18 20:45:39.515,5.1215E-08
,,,2023-05-18 20:45:40.157,5.1395E-08
,,,2023-05-18 20:45:40.796,4.9546E-08
,,,2023-05-18 20:45:41.437,4.9491E-08
,,,2023-05-18 20:45:42.076,5.1714E-08
,,,2023-05-18 20:45:42.714,9.9E+37
,,,2023-05-18 20:45:43.352,4.9191E-08
,,,2023-05-18 20:45:43.983,5.0597E-08
,,,2023-05-18 20:45:44.627,5.106E-08
,,,2023-05-18 20:45:45.265,5.0433E-08
,,,2023-05-18 20:45:45.904,4.827E-08
,,,2023-05-18 20:45:46.539,4.7852E-08
,,,2023-05-18 20:45:47.176,5.0432E-08
,,,2023-05-18 20:45:47.814,4.7372E-08
,,,2023-05-18 20:45:48.454,4.9463E-08
,,,2023-05-18 20:45:49.092,4.9042E-08
,,,2023-05-18 20:45:49.735,4.8756E-08
,,,2023-05-18 20:45:50.374,5.0024E-08
,,,2023-05-18 20:45:51.012,4.8854E-08
,,,2023-05-18 20:45:51.652,4.9911E-08
,,,2023-05-18 20:45:52.292,4.8876E-08
,,,2023-05-18 20:45:52.932,5.0517E-08
,,,2023-05-18 20:45:53.566,4.9762E-08
,,,2023-05-18 20:45:54.202,5.1835E-08
,,,2023-05-18 20:45:54.840,4.8296E-08
,,,2023-05-18 20:45:55.482,5.0549E-08
,,,2023-05-18 20:45:56.110,4.8188E-08
,,,2023-05-18 20:45:56.747,4.9198E-08
,,,2023-05-18 20:45:57.385,4.8366E-08
,,,2023-05-18 20:45:58.023,4.8564E-08
,,,2023-05-18 20:45:58.667,5.1417E-08
,,,2023-05-18 20:45:59.304,5.0399E-08
,,,2023-05-18 20:45:59.937,4.8593E-08
,,,2023-05-18 20:46:00.577,5.1749E-08
,,,2023-05-18 20:46:01.213,5.1153E-08
,,,2023-05-18 20:46:01.846,4.9896E-08
,,,2023-05-18 20:46:02.489,4.8412E-08
,,,2023-05-18 20:46:03.138,5.074E-08
,,,2023-05-18 20:46:03.776,4.8557E-08
,,,2023-05-18 20:46:04.407,5.0829E-08
,,,2023-05-18 20:46:05.051,4.8578E-08
,,,2023-05-18 20:46:05.690,4.9177E-08
,,,2023-05-18 20:46:06.328,4.9523E-08
,,,2023-05-18 20:46:06.970,5.0964E-08
,,,2023-05-18 20:46:07.608,4.9924E-08
,,,2023-05-18 20:46:08.252,5.0162E-08
,,,2023-05-18 20:46:08.890,5.2338E-08
,,,2023-05-18 20:46:09.533,5.0948E-08
,,,2023-05-18 20:46:10.174,4.9865E-08
,,,2023-05-18 20:46:10.818,5.1041E-08
,,,2023-05-18 20:46:11.453,5.1418E-08
,,,2023-05-18 20:46:12.090,5E-08
,,,2023-05-18 20:46:12.733,4.8529E-08
,,,2023-05-18 20:46:13.369,4.77E-08
,,,2023-05-18 20:46:14.008,4.9673E-08
,,,2023-05-18 20:46:14.651,5.0092E-08
,,,2023-05-18 20:46:15.290,5.016E-08
,,,2023-05-18 20:46:15.925,4.8384E-08
,,,2023-05-18 20:46:16.565,4.9806E-08
,,,2023-05-18 20:46:17.204,5.0162E-08
,,,2023-05-18 20:46:17.842,5.0178E-08
,,,2023-05-18 20:46:18.483,5.1454E-08
,,,2023-05-18 20:46:19.120,4.9688E-08
,,,2023-05-18 20:46:19.758,4.9819E-08
,,,2023-05-18 20:46:20.393,5.1512E-08
,,,2023-05-18 20:46:21.025,5.0466E-08
,,,2023-05-18 20:46:21.661,4.8224E-08
,,,2023-05-18 20:46:22.300,5.0212E-08
,,,2023-05-18 20:46:22.939,5.1661E-08
,,,2023-05-18 20:46:23.575,5.1469E-08
,,,2023-05-18 20:46:24.215,4.6298E-08
,,,2023-05-18 20:46:24.850,4.8179E-08
,,,2023-05-18 20:46:25.482,4.837E-08
,,,2023-05-18 20:46:26.125,5.179E-08
,,,2023-05-18 20:46:26.763,5.0168E-08
,,,2023-05-18 20:46:27.401,5.112E-08
,,,2023-05-18 20:46:28.040,4.9205E-08
,,,2023-05-18 20:46:28.680,4.8514E-08
,,,2023-05-18 20:46:29.318,4.9215E-08
,,,2023-05-18 20:46:29.962,4.7738E-08
,,,2023-05-18 20:46:30.595,5.0197E-08
,,,2023-05-18 20:46:31.228,5.0289E-08
,,,2023-05-18 20:46:31.866,4.9059E-08
,,,2023-05-18 20:46:32.507,5.2477E-08
,,,2023-05-18 20:46:33.145,5.0132E-08
,,,2023-05-18 20:46:33.789,4.9766E-08
,,,2023-05-18 20:46:34.423,5.0173E-08
,,,2023-05-18 20:46:35.052,4.9465E-08
,,,2023-05-18 20:46:35.684,4.9839E-08
